images,date,shoot,frame,bbox_loc,miss_or_broken
frame_03-24-2024_SHOT0019_188.jpg,03-24-2024,SHOT0019,188,[],broken
frame_03-24-2024_SHOT0019_235.jpg,03-24-2024,SHOT0019,235,[],broken
frame_03-24-2024_SHOT0019_282.jpg,03-24-2024,SHOT0019,282,"[[1604.9036865234375, 443.117431640625, 1658.791748046875, 501.85748291015625], [794.7671508789062, 1367.814453125, 824.0460205078125, 1398.455322265625]]",miss
frame_03-24-2024_SHOT0019_329.jpg,03-24-2024,SHOT0019,329,[],broken
frame_03-24-2024_SHOT0019_376.jpg,03-24-2024,SHOT0019,376,"[[1113.9705810546875, 698.6278076171875, 1169.322509765625, 757.9284057617188]]",miss
frame_03-24-2024_SHOT0019_423.jpg,03-24-2024,SHOT0019,423,"[[1933.959716796875, 1226.377685546875, 1984.0115966796875, 1280.78076171875]]",miss
frame_03-24-2024_SHOT0019_47.jpg,03-24-2024,SHOT0019,47,"[[1366.2158203125, 613.4164428710938, 1408.464111328125, 658.0541381835938]]",miss
frame_03-24-2024_SHOT0019_94.jpg,03-24-2024,SHOT0019,94,"[[1211.6380615234375, 642.228271484375, 1256.187255859375, 689.6728515625]]",miss
frame_03-24-2024_SHOT0020_0.jpg,03-24-2024,SHOT0020,0,"[[1355.826171875, 568.95654296875, 1404.2176513671875, 619.18505859375]]",miss
frame_03-24-2024_SHOT0020_141.jpg,03-24-2024,SHOT0020,141,"[[686.39208984375, 559.392578125, 740.5301513671875, 615.8951416015625]]",miss
frame_03-24-2024_SHOT0020_188.jpg,03-24-2024,SHOT0020,188,[],broken
frame_03-24-2024_SHOT0020_235.jpg,03-24-2024,SHOT0020,235,[],broken
frame_03-24-2024_SHOT0020_282.jpg,03-24-2024,SHOT0020,282,"[[1804.1458740234375, 499.11968994140625, 1857.6492919921875, 555.1468505859375]]",miss
frame_03-24-2024_SHOT0020_329.jpg,03-24-2024,SHOT0020,329,"[[1461.3150634765625, 711.6886596679688, 1514.3807373046875, 768.991455078125]]",miss
frame_03-24-2024_SHOT0020_376.jpg,03-24-2024,SHOT0020,376,"[[1250.7664794921875, 537.0018920898438, 1285.42529296875, 571.7859497070312]]",miss
frame_03-24-2024_SHOT0020_423.jpg,03-24-2024,SHOT0020,423,"[[2300.793701171875, 892.3580932617188, 2332.95654296875, 925.2166137695312]]",miss
frame_03-24-2024_SHOT0020_47.jpg,03-24-2024,SHOT0020,47,"[[1308.3087158203125, 622.7261352539062, 1350.37451171875, 665.5029907226562], [1304.850341796875, 617.5402221679688, 1354.20556640625, 671.7390747070312]]",miss
frame_03-24-2024_SHOT0020_94.jpg,03-24-2024,SHOT0020,94,"[[1202.7012939453125, 628.8168334960938, 1247.076171875, 675.62890625]]",miss
frame_03-24-2024_SHOT0021_0.jpg,03-24-2024,SHOT0021,0,"[[1336.7017822265625, 557.7354736328125, 1373.8966064453125, 595.916015625]]",miss
frame_03-24-2024_SHOT0021_141.jpg,03-24-2024,SHOT0021,141,"[[969.8638916015625, 648.7699584960938, 1021.5828247070312, 703.4600219726562]]",miss
frame_03-24-2024_SHOT0021_188.jpg,03-24-2024,SHOT0021,188,[],broken
frame_03-24-2024_SHOT0021_235.jpg,03-24-2024,SHOT0021,235,[],broken
frame_03-24-2024_SHOT0021_282.jpg,03-24-2024,SHOT0021,282,"[[2176.613525390625, 288.78997802734375, 2227.59228515625, 344.2000427246094], [2168.688720703125, 283.45819091796875, 2234.38623046875, 348.0870056152344]]",miss
frame_03-24-2024_SHOT0021_329.jpg,03-24-2024,SHOT0021,329,"[[1337.8719482421875, 569.3795776367188, 1393.5322265625, 628.7747802734375]]",miss
frame_03-24-2024_SHOT0021_376.jpg,03-24-2024,SHOT0021,376,"[[1344.2904052734375, 642.3156127929688, 1392.1207275390625, 693.4695434570312]]",miss
frame_03-24-2024_SHOT0021_423.jpg,03-24-2024,SHOT0021,423,"[[1095.8336181640625, 630.7631225585938, 1149.9793701171875, 692.1002197265625]]",miss
frame_03-24-2024_SHOT0021_47.jpg,03-24-2024,SHOT0021,47,"[[1261.0350341796875, 590.3912353515625, 1305.3778076171875, 636.4151000976562]]",miss
frame_03-24-2024_SHOT0021_94.jpg,03-24-2024,SHOT0021,94,"[[1232.39208984375, 626.2733764648438, 1275.255859375, 671.24072265625]]",miss
frame_03-24-2024_SHOT0022_0.jpg,03-24-2024,SHOT0022,0,"[[1384.5311279296875, 507.6788330078125, 1419.85107421875, 544.7175903320312]]",miss
frame_03-24-2024_SHOT0022_141.jpg,03-24-2024,SHOT0022,141,"[[1026.185302734375, 603.323974609375, 1064.293212890625, 640.9446411132812]]",miss
frame_03-24-2024_SHOT0022_188.jpg,03-24-2024,SHOT0022,188,[],broken
frame_03-24-2024_SHOT0022_235.jpg,03-24-2024,SHOT0022,235,[],broken
frame_03-24-2024_SHOT0022_282.jpg,03-24-2024,SHOT0022,282,"[[2073.33740234375, 508.8659362792969, 2130.501220703125, 571.47412109375]]",miss
frame_03-24-2024_SHOT0022_329.jpg,03-24-2024,SHOT0022,329,"[[1313.354736328125, 600.585693359375, 1366.466552734375, 655.4419555664062]]",miss
frame_03-24-2024_SHOT0022_376.jpg,03-24-2024,SHOT0022,376,"[[1370.9847412109375, 651.9988403320312, 1424.9088134765625, 708.440673828125]]",miss
frame_03-24-2024_SHOT0022_423.jpg,03-24-2024,SHOT0022,423,"[[1387.9183349609375, 682.4490356445312, 1451.3841552734375, 753.0546875]]",miss
frame_03-24-2024_SHOT0022_47.jpg,03-24-2024,SHOT0022,47,"[[1265.9996337890625, 666.0414428710938, 1302.3255615234375, 703.82568359375]]",miss
frame_03-24-2024_SHOT0022_94.jpg,03-24-2024,SHOT0022,94,"[[1162.907958984375, 657.7521362304688, 1207.2918701171875, 705.8582153320312]]",miss
frame_03-24-2024_SHOT0023_0.jpg,03-24-2024,SHOT0023,0,"[[1352.4287109375, 635.5139770507812, 1391.30908203125, 675.6328735351562]]",miss
frame_03-24-2024_SHOT0023_141.jpg,03-24-2024,SHOT0023,141,"[[763.1176147460938, 805.3262329101562, 798.1893310546875, 840.6790771484375], [827.4083251953125, 450.9095764160156, 872.2171630859375, 497.8379821777344]]",miss
frame_03-24-2024_SHOT0023_188.jpg,03-24-2024,SHOT0023,188,[],broken
frame_03-24-2024_SHOT0023_235.jpg,03-24-2024,SHOT0023,235,[],broken
frame_03-24-2024_SHOT0023_282.jpg,03-24-2024,SHOT0023,282,"[[2000.8028564453125, 98.20718383789062, 2051.84228515625, 150.7626495361328]]",miss
frame_03-24-2024_SHOT0023_329.jpg,03-24-2024,SHOT0023,329,"[[1404.564208984375, 519.19287109375, 1459.671630859375, 576.4400024414062]]",miss
frame_03-24-2024_SHOT0023_376.jpg,03-24-2024,SHOT0023,376,"[[1410.7904052734375, 651.1361083984375, 1465.9146728515625, 709.9962768554688]]",miss
frame_03-24-2024_SHOT0023_423.jpg,03-24-2024,SHOT0023,423,"[[1140.929443359375, 628.7532958984375, 1202.670654296875, 698.13671875]]",miss
frame_03-24-2024_SHOT0023_47.jpg,03-24-2024,SHOT0023,47,"[[1246.2113037109375, 639.4757690429688, 1287.9205322265625, 684.1255493164062]]",miss
frame_03-24-2024_SHOT0023_470.jpg,03-24-2024,SHOT0023,470,"[[1514.080078125, 1175.5135498046875, 1557.49951171875, 1222.6505126953125]]",miss
frame_03-24-2024_SHOT0023_94.jpg,03-24-2024,SHOT0023,94,"[[1147.98046875, 649.2142333984375, 1196.2525634765625, 699.5992431640625]]",miss
frame_03-24-2024_SHOT0024_0.jpg,03-24-2024,SHOT0024,0,"[[1388.11083984375, 335.02197265625, 1445.2127685546875, 397.11590576171875]]",miss
frame_03-24-2024_SHOT0024_141.jpg,03-24-2024,SHOT0024,141,"[[1611.314453125, 313.0396423339844, 1666.3543701171875, 370.7456970214844], [1400.307373046875, 731.312255859375, 1430.835693359375, 761.2377319335938]]",miss
frame_03-24-2024_SHOT0024_188.jpg,03-24-2024,SHOT0024,188,[],broken
frame_03-24-2024_SHOT0024_235.jpg,03-24-2024,SHOT0024,235,[],broken
frame_03-24-2024_SHOT0024_282.jpg,03-24-2024,SHOT0024,282,"[[1460.6043701171875, 490.73388671875, 1498.4654541015625, 531.2601928710938]]",miss
frame_03-24-2024_SHOT0024_329.jpg,03-24-2024,SHOT0024,329,"[[1350.5845947265625, 571.6867065429688, 1399.867919921875, 620.765625]]",miss
frame_03-24-2024_SHOT0024_376.jpg,03-24-2024,SHOT0024,376,"[[1261.1082763671875, 611.2676391601562, 1307.857421875, 662.3208618164062]]",miss
frame_03-24-2024_SHOT0024_423.jpg,03-24-2024,SHOT0024,423,"[[1096.52294921875, 680.6422729492188, 1156.1336669921875, 748.8572998046875], [1087.4063720703125, 675.0563354492188, 1164.768798828125, 750.391845703125]]",miss
frame_03-24-2024_SHOT0024_47.jpg,03-24-2024,SHOT0024,47,"[[1350.3389892578125, 464.88665771484375, 1412.7989501953125, 531.5245361328125]]",miss
frame_03-24-2024_SHOT0024_470.jpg,03-24-2024,SHOT0024,470,"[[760.6767578125, 633.0106811523438, 797.9558715820312, 672.6939086914062], [1024.8912353515625, 1102.0458984375, 1057.9638671875, 1137.5498046875]]",miss
frame_03-24-2024_SHOT0024_94.jpg,03-24-2024,SHOT0024,94,"[[1377.25439453125, 628.260986328125, 1434.73291015625, 687.314453125]]",miss
frame_03-24-2024_SHOT0025_0.jpg,03-24-2024,SHOT0025,0,"[[1807.3096923828125, 133.39515686035156, 1859.47705078125, 186.69686889648438]]",miss
frame_03-24-2024_SHOT0025_141.jpg,03-24-2024,SHOT0025,141,[],broken
frame_03-24-2024_SHOT0025_188.jpg,03-24-2024,SHOT0025,188,[],broken
frame_03-24-2024_SHOT0025_235.jpg,03-24-2024,SHOT0025,235,"[[414.2552795410156, 135.10305786132812, 448.2746276855469, 170.06716918945312]]",miss
frame_03-24-2024_SHOT0025_282.jpg,03-24-2024,SHOT0025,282,"[[1346.806884765625, 382.95574951171875, 1390.1441650390625, 429.6790466308594]]",miss
frame_03-24-2024_SHOT0025_329.jpg,03-24-2024,SHOT0025,329,"[[1290.460693359375, 587.1695556640625, 1335.57275390625, 632.828857421875]]",miss
frame_03-24-2024_SHOT0025_376.jpg,03-24-2024,SHOT0025,376,"[[1249.8431396484375, 567.5469970703125, 1296.8114013671875, 616.2575073242188]]",miss
frame_03-24-2024_SHOT0025_423.jpg,03-24-2024,SHOT0025,423,"[[1184.2509765625, 625.370849609375, 1232.0628662109375, 675.29052734375]]",miss
frame_03-24-2024_SHOT0025_47.jpg,03-24-2024,SHOT0025,47,"[[1537.1478271484375, 240.59744262695312, 1590.40234375, 298.335205078125], [1386.1104736328125, 1134.01904296875, 1416.9205322265625, 1166.3946533203125]]",miss
frame_03-24-2024_SHOT0025_470.jpg,03-24-2024,SHOT0025,470,"[[1318.8863525390625, 487.0766296386719, 1354.8731689453125, 525.9921875]]",miss
frame_03-24-2024_SHOT0025_94.jpg,03-24-2024,SHOT0025,94,"[[1316.8123779296875, 568.0404663085938, 1379.9249267578125, 636.3348388671875]]",miss
frame_03-24-2024_SHOT0026_0.jpg,03-24-2024,SHOT0026,0,"[[1902.77294921875, 296.1690368652344, 1967.0299072265625, 360.3841857910156]]",miss
frame_03-24-2024_SHOT0026_141.jpg,03-24-2024,SHOT0026,141,[],broken
frame_03-24-2024_SHOT0026_188.jpg,03-24-2024,SHOT0026,188,[],broken
frame_03-24-2024_SHOT0026_235.jpg,03-24-2024,SHOT0026,235,[],broken
frame_03-24-2024_SHOT0026_282.jpg,03-24-2024,SHOT0026,282,"[[1561.7735595703125, 508.69964599609375, 1599.018310546875, 548.7787475585938]]",miss
frame_03-24-2024_SHOT0026_329.jpg,03-24-2024,SHOT0026,329,"[[1313.0194091796875, 607.513671875, 1354.030517578125, 650.5421752929688]]",miss
frame_03-24-2024_SHOT0026_376.jpg,03-24-2024,SHOT0026,376,"[[1290.209716796875, 578.080078125, 1338.579345703125, 628.9464721679688]]",miss
frame_03-24-2024_SHOT0026_423.jpg,03-24-2024,SHOT0026,423,"[[1199.629150390625, 625.8627319335938, 1246.3486328125, 675.6963500976562]]",miss
frame_03-24-2024_SHOT0026_47.jpg,03-24-2024,SHOT0026,47,"[[1441.1661376953125, 556.7905883789062, 1499.9947509765625, 616.0801391601562]]",miss
frame_03-24-2024_SHOT0026_470.jpg,03-24-2024,SHOT0026,470,"[[1182.6380615234375, 446.9750671386719, 1231.904052734375, 501.5609436035156], [846.5357666015625, 627.5143432617188, 889.6365356445312, 671.3638305664062]]",miss
frame_03-24-2024_SHOT0026_94.jpg,03-24-2024,SHOT0026,94,"[[1353.78271484375, 591.8511352539062, 1411.526611328125, 650.4071655273438]]",miss
frame_03-24-2024_SHOT0027_0.jpg,03-24-2024,SHOT0027,0,"[[1550.39599609375, 420.83648681640625, 1605.1805419921875, 478.65252685546875], [1543.4296875, 414.5735168457031, 1612.2503662109375, 483.8063659667969]]",miss
frame_03-24-2024_SHOT0027_141.jpg,03-24-2024,SHOT0027,141,[],broken
frame_03-24-2024_SHOT0027_188.jpg,03-24-2024,SHOT0027,188,[],broken
frame_03-24-2024_SHOT0027_235.jpg,03-24-2024,SHOT0027,235,[],broken
frame_03-24-2024_SHOT0027_282.jpg,03-24-2024,SHOT0027,282,"[[1558.021728515625, 420.1326904296875, 1601.6407470703125, 468.5733337402344]]",miss
frame_03-24-2024_SHOT0027_329.jpg,03-24-2024,SHOT0027,329,"[[1298.404541015625, 693.1842041015625, 1340.24560546875, 738.2356567382812]]",miss
frame_03-24-2024_SHOT0027_376.jpg,03-24-2024,SHOT0027,376,"[[1219.3265380859375, 629.7124633789062, 1264.567138671875, 676.87548828125]]",miss
frame_03-24-2024_SHOT0027_423.jpg,03-24-2024,SHOT0027,423,"[[1176.747802734375, 580.7849731445312, 1229.5743408203125, 635.0992431640625]]",miss
frame_03-24-2024_SHOT0027_47.jpg,03-24-2024,SHOT0027,47,"[[1400.4039306640625, 524.0702514648438, 1460.8939208984375, 584.851806640625]]",miss
frame_03-24-2024_SHOT0027_470.jpg,03-24-2024,SHOT0027,470,"[[852.2158203125, 112.01712799072266, 894.4609375, 156.6272735595703], [809.8984985351562, 529.652587890625, 847.4641723632812, 569.0867919921875]]",miss
frame_03-24-2024_SHOT0027_94.jpg,03-24-2024,SHOT0027,94,[],broken
frame_03-24-2024_SHOT0028_0.jpg,03-24-2024,SHOT0028,0,"[[1383.7811279296875, 334.44146728515625, 1439.25146484375, 391.7738952636719]]",miss
frame_03-24-2024_SHOT0028_141.jpg,03-24-2024,SHOT0028,141,[],broken
frame_03-24-2024_SHOT0028_188.jpg,03-24-2024,SHOT0028,188,[],broken
frame_03-24-2024_SHOT0028_235.jpg,03-24-2024,SHOT0028,235,"[[1557.4171142578125, 445.48486328125, 1597.958251953125, 489.85064697265625]]",miss
frame_03-24-2024_SHOT0028_282.jpg,03-24-2024,SHOT0028,282,"[[1603.1683349609375, 297.5097961425781, 1645.0225830078125, 340.6142883300781]]",miss
frame_03-24-2024_SHOT0028_329.jpg,03-24-2024,SHOT0028,329,"[[1537.6761474609375, 489.07000732421875, 1583.5333251953125, 537.8516235351562]]",miss
frame_03-24-2024_SHOT0028_376.jpg,03-24-2024,SHOT0028,376,"[[1318.45361328125, 629.9241943359375, 1363.965087890625, 677.83251953125]]",miss
frame_03-24-2024_SHOT0028_423.jpg,03-24-2024,SHOT0028,423,"[[1145.729248046875, 580.3709106445312, 1197.750244140625, 634.2479248046875]]",miss
frame_03-24-2024_SHOT0028_47.jpg,03-24-2024,SHOT0028,47,"[[1376.6802978515625, 531.234130859375, 1432.3455810546875, 589.60107421875]]",miss
frame_03-24-2024_SHOT0028_470.jpg,03-24-2024,SHOT0028,470,"[[970.0136108398438, 785.1112060546875, 1013.5125122070312, 832.2797241210938], [880.9241943359375, 550.3790893554688, 923.822021484375, 595.8532104492188]]",miss
frame_03-24-2024_SHOT0028_517.jpg,03-24-2024,SHOT0028,517,[],broken
frame_03-24-2024_SHOT0028_94.jpg,03-24-2024,SHOT0028,94,"[[1364.728271484375, 603.8251953125, 1420.232177734375, 667.6541137695312]]",miss
frame_03-24-2024_SHOT0029_0.jpg,03-24-2024,SHOT0029,0,"[[1473.3944091796875, 384.3900146484375, 1526.3331298828125, 440.1678466796875]]",miss
frame_03-24-2024_SHOT0029_141.jpg,03-24-2024,SHOT0029,141,[],broken
frame_03-24-2024_SHOT0029_188.jpg,03-24-2024,SHOT0029,188,[],broken
frame_03-24-2024_SHOT0029_235.jpg,03-24-2024,SHOT0029,235,[],broken
frame_03-24-2024_SHOT0029_282.jpg,03-24-2024,SHOT0029,282,[],broken
frame_03-24-2024_SHOT0029_329.jpg,03-24-2024,SHOT0029,329,"[[1289.748291015625, 559.461181640625, 1337.1314697265625, 607.3344116210938]]",miss
frame_03-24-2024_SHOT0029_376.jpg,03-24-2024,SHOT0029,376,"[[1179.221435546875, 571.1360473632812, 1225.386962890625, 621.4306640625]]",miss
frame_03-24-2024_SHOT0029_423.jpg,03-24-2024,SHOT0029,423,"[[1158.70361328125, 589.156005859375, 1211.9466552734375, 645.9271850585938]]",miss
frame_03-24-2024_SHOT0029_47.jpg,03-24-2024,SHOT0029,47,"[[1438.682373046875, 563.1409912109375, 1494.185302734375, 620.1228637695312]]",miss
frame_03-24-2024_SHOT0029_470.jpg,03-24-2024,SHOT0029,470,"[[1140.159912109375, 550.3392944335938, 1190.2645263671875, 602.9393310546875]]",miss
frame_03-24-2024_SHOT0029_517.jpg,03-24-2024,SHOT0029,517,"[[2219.20703125, 1211.63525390625, 2271.808349609375, 1266.7513427734375]]",miss
frame_03-24-2024_SHOT0029_94.jpg,03-24-2024,SHOT0029,94,[],broken
frame_03-24-2024_SHOT0030_0.jpg,03-24-2024,SHOT0030,0,"[[1482.8829345703125, 477.9609680175781, 1539.142333984375, 539.3797607421875]]",miss
frame_03-24-2024_SHOT0030_141.jpg,03-24-2024,SHOT0030,141,"[[1459.2723388671875, 591.6318359375, 1512.4215087890625, 647.1306762695312]]",miss
frame_03-24-2024_SHOT0030_188.jpg,03-24-2024,SHOT0030,188,[],broken
frame_03-24-2024_SHOT0030_235.jpg,03-24-2024,SHOT0030,235,"[[1741.87646484375, 361.4105224609375, 1775.3524169921875, 397.8568420410156]]",miss
frame_03-24-2024_SHOT0030_282.jpg,03-24-2024,SHOT0030,282,"[[1747.45361328125, 346.7781066894531, 1789.120849609375, 390.2818603515625]]",miss
frame_03-24-2024_SHOT0030_329.jpg,03-24-2024,SHOT0030,329,"[[1349.4317626953125, 579.633544921875, 1396.355224609375, 627.7860107421875]]",miss
frame_03-24-2024_SHOT0030_376.jpg,03-24-2024,SHOT0030,376,"[[1236.5963134765625, 624.6689453125, 1280.123779296875, 669.0368041992188]]",miss
frame_03-24-2024_SHOT0030_423.jpg,03-24-2024,SHOT0030,423,"[[1215.06494140625, 628.3323974609375, 1263.69580078125, 679.8441162109375]]",miss
frame_03-24-2024_SHOT0030_47.jpg,03-24-2024,SHOT0030,47,"[[1341.47509765625, 577.1904907226562, 1394.6607666015625, 635.2378540039062]]",miss
frame_03-24-2024_SHOT0030_470.jpg,03-24-2024,SHOT0030,470,"[[1380.26708984375, 687.1737060546875, 1420.44580078125, 730.2879028320312], [1247.5328369140625, 360.2673645019531, 1286.877197265625, 400.8663024902344]]",miss
frame_03-24-2024_SHOT0030_94.jpg,03-24-2024,SHOT0030,94,"[[1369.7811279296875, 653.4813842773438, 1416.605712890625, 703.0036010742188]]",miss
frame_03-24-2024_SHOT0031_0.jpg,03-24-2024,SHOT0031,0,"[[1731.20068359375, 96.7080307006836, 1788.307373046875, 153.50857543945312]]",miss
frame_03-24-2024_SHOT0031_141.jpg,03-24-2024,SHOT0031,141,"[[1124.999755859375, 537.2506103515625, 1166.1143798828125, 578.135009765625]]",miss
frame_03-24-2024_SHOT0031_188.jpg,03-24-2024,SHOT0031,188,[],broken
frame_03-24-2024_SHOT0031_235.jpg,03-24-2024,SHOT0031,235,[],broken
frame_03-24-2024_SHOT0031_282.jpg,03-24-2024,SHOT0031,282,"[[1435.0335693359375, 528.5241088867188, 1485.7222900390625, 580.2483520507812]]",miss
frame_03-24-2024_SHOT0031_329.jpg,03-24-2024,SHOT0031,329,"[[1579.38330078125, 722.8653564453125, 1624.7701416015625, 770.2293090820312]]",miss
frame_03-24-2024_SHOT0031_376.jpg,03-24-2024,SHOT0031,376,"[[1279.361083984375, 641.23095703125, 1307.8414306640625, 670.278564453125]]",miss
frame_03-24-2024_SHOT0031_423.jpg,03-24-2024,SHOT0031,423,"[[293.3830871582031, 240.48855590820312, 332.25250244140625, 278.82745361328125]]",miss
frame_03-24-2024_SHOT0031_47.jpg,03-24-2024,SHOT0031,47,"[[1303.146484375, 522.0729370117188, 1358.0677490234375, 578.3255615234375]]",miss
frame_03-24-2024_SHOT0031_94.jpg,03-24-2024,SHOT0031,94,[],broken
frame_03-24-2024_SHOT0032_0.jpg,03-24-2024,SHOT0032,0,"[[1421.0606689453125, 253.8607940673828, 1481.97705078125, 315.3342590332031]]",miss
frame_03-24-2024_SHOT0032_141.jpg,03-24-2024,SHOT0032,141,[],broken
frame_03-24-2024_SHOT0032_188.jpg,03-24-2024,SHOT0032,188,[],broken
frame_03-24-2024_SHOT0032_235.jpg,03-24-2024,SHOT0032,235,"[[294.8086242675781, 286.0669860839844, 343.68817138671875, 337.6323547363281]]",miss
frame_03-24-2024_SHOT0032_282.jpg,03-24-2024,SHOT0032,282,"[[1240.4306640625, 588.133544921875, 1282.700439453125, 631.3414306640625]]",miss
frame_03-24-2024_SHOT0032_329.jpg,03-24-2024,SHOT0032,329,"[[1386.04833984375, 668.9155883789062, 1425.68798828125, 709.7997436523438]]",miss
frame_03-24-2024_SHOT0032_376.jpg,03-24-2024,SHOT0032,376,[],broken
frame_03-24-2024_SHOT0032_423.jpg,03-24-2024,SHOT0032,423,"[[1318.189697265625, 998.7943725585938, 1354.674560546875, 1036.642333984375]]",miss
frame_03-24-2024_SHOT0032_47.jpg,03-24-2024,SHOT0032,47,"[[834.0159301757812, 627.0908203125, 886.8106689453125, 681.1156616210938]]",miss
frame_03-24-2024_SHOT0032_94.jpg,03-24-2024,SHOT0032,94,[],broken
frame_03-24-2024_SHOT0033_0.jpg,03-24-2024,SHOT0033,0,[],broken
frame_03-24-2024_SHOT0033_141.jpg,03-24-2024,SHOT0033,141,"[[1143.2535400390625, 514.3033447265625, 1181.4273681640625, 556.8904418945312], [1366.1099853515625, 565.7139892578125, 1405.94091796875, 606.9529418945312]]",miss
frame_03-24-2024_SHOT0033_188.jpg,03-24-2024,SHOT0033,188,"[[204.80886840820312, 146.4033966064453, 239.904052734375, 181.129150390625]]",miss
frame_03-24-2024_SHOT0033_235.jpg,03-24-2024,SHOT0033,235,"[[717.4749755859375, 447.8890686035156, 750.9517211914062, 483.25732421875]]",miss
frame_03-24-2024_SHOT0033_282.jpg,03-24-2024,SHOT0033,282,"[[1471.8040771484375, 711.8258666992188, 1517.4852294921875, 761.4629516601562]]",miss
frame_03-24-2024_SHOT0033_329.jpg,03-24-2024,SHOT0033,329,"[[1437.2440185546875, 728.0130615234375, 1479.1768798828125, 772.1207275390625]]",miss
frame_03-24-2024_SHOT0033_376.jpg,03-24-2024,SHOT0033,376,[],broken
frame_03-24-2024_SHOT0033_423.jpg,03-24-2024,SHOT0033,423,"[[927.5531616210938, 540.9519653320312, 966.9077758789062, 578.4369506835938]]",miss
frame_03-24-2024_SHOT0033_47.jpg,03-24-2024,SHOT0033,47,"[[1684.4920654296875, 414.90057373046875, 1744.5406494140625, 477.7453308105469]]",miss
frame_03-24-2024_SHOT0033_94.jpg,03-24-2024,SHOT0033,94,[],broken
frame_03-24-2024_SHOT0034_0.jpg,03-24-2024,SHOT0034,0,[],broken
frame_03-24-2024_SHOT0034_141.jpg,03-24-2024,SHOT0034,141,"[[1079.6640625, 566.9384155273438, 1119.96533203125, 607.2254638671875]]",miss
frame_03-24-2024_SHOT0034_188.jpg,03-24-2024,SHOT0034,188,[],broken
frame_03-24-2024_SHOT0034_235.jpg,03-24-2024,SHOT0034,235,"[[1043.4635009765625, 445.1059265136719, 1084.9561767578125, 489.14215087890625]]",miss
frame_03-24-2024_SHOT0034_282.jpg,03-24-2024,SHOT0034,282,"[[1448.600830078125, 712.8825073242188, 1487.3076171875, 754.9254760742188]]",miss
frame_03-24-2024_SHOT0034_329.jpg,03-24-2024,SHOT0034,329,[],broken
frame_03-24-2024_SHOT0034_376.jpg,03-24-2024,SHOT0034,376,[],broken
frame_03-24-2024_SHOT0034_423.jpg,03-24-2024,SHOT0034,423,[],broken
frame_03-24-2024_SHOT0034_47.jpg,03-24-2024,SHOT0034,47,"[[932.4591064453125, 441.0369567871094, 984.7852783203125, 497.8849182128906]]",miss
frame_03-24-2024_SHOT0034_94.jpg,03-24-2024,SHOT0034,94,[],broken
frame_03-24-2024_SHOT0035_0.jpg,03-24-2024,SHOT0035,0,"[[1734.7034912109375, 243.57997131347656, 1798.0860595703125, 310.0205383300781]]",miss
frame_03-24-2024_SHOT0035_141.jpg,03-24-2024,SHOT0035,141,"[[1156.2239990234375, 629.2683715820312, 1195.3126220703125, 668.8433227539062]]",miss
frame_03-24-2024_SHOT0035_188.jpg,03-24-2024,SHOT0035,188,[],broken
frame_03-24-2024_SHOT0035_235.jpg,03-24-2024,SHOT0035,235,"[[849.8858642578125, 417.57354736328125, 889.3681640625, 459.0845947265625]]",miss
frame_03-24-2024_SHOT0035_282.jpg,03-24-2024,SHOT0035,282,"[[1457.0589599609375, 595.606201171875, 1500.6580810546875, 641.416748046875]]",miss
frame_03-24-2024_SHOT0035_329.jpg,03-24-2024,SHOT0035,329,"[[1613.718017578125, 766.6884765625, 1649.421630859375, 803.6825561523438]]",miss
frame_03-24-2024_SHOT0035_376.jpg,03-24-2024,SHOT0035,376,[],broken
frame_03-24-2024_SHOT0035_423.jpg,03-24-2024,SHOT0035,423,"[[1010.6671142578125, 676.5037231445312, 1057.4134521484375, 726.8040771484375]]",miss
frame_03-24-2024_SHOT0035_47.jpg,03-24-2024,SHOT0035,47,[],broken
frame_03-24-2024_SHOT0035_94.jpg,03-24-2024,SHOT0035,94,"[[1428.53076171875, 705.7177124023438, 1470.60888671875, 750.8612670898438]]",miss
frame_03-24-2024_SHOT0036_0.jpg,03-24-2024,SHOT0036,0,"[[2026.9124755859375, 153.72018432617188, 2098.964599609375, 225.39561462402344]]",miss
frame_03-24-2024_SHOT0036_141.jpg,03-24-2024,SHOT0036,141,[],broken
frame_03-24-2024_SHOT0036_188.jpg,03-24-2024,SHOT0036,188,[],broken
frame_03-24-2024_SHOT0036_235.jpg,03-24-2024,SHOT0036,235,"[[472.4729919433594, 219.13185119628906, 522.0641479492188, 271.8974609375]]",miss
frame_03-24-2024_SHOT0036_282.jpg,03-24-2024,SHOT0036,282,"[[1141.142333984375, 531.0200805664062, 1188.9945068359375, 580.5330810546875], [634.7496337890625, 862.9615478515625, 665.3932495117188, 892.5342407226562]]",miss
frame_03-24-2024_SHOT0036_329.jpg,03-24-2024,SHOT0036,329,"[[1469.0172119140625, 763.742919921875, 1509.4716796875, 807.3035278320312]]",miss
frame_03-24-2024_SHOT0036_376.jpg,03-24-2024,SHOT0036,376,[],broken
frame_03-24-2024_SHOT0036_423.jpg,03-24-2024,SHOT0036,423,"[[1569.4110107421875, 820.0648803710938, 1603.64208984375, 857.0614624023438]]",miss
frame_03-24-2024_SHOT0036_47.jpg,03-24-2024,SHOT0036,47,"[[1149.3172607421875, 430.6534423828125, 1214.155029296875, 493.9344482421875]]",miss
